,0_names,0_logfoldchanges,0_scores,0_pvals,1_names,1_logfoldchanges,1_scores,1_pvals,2_names,2_logfoldchanges,2_scores,2_pvals,3_names,3_logfoldchanges,3_scores,3_pvals,4_names,4_logfoldchanges,4_scores,4_pvals,5_names,5_logfoldchanges,5_scores,5_pvals,6_names,6_logfoldchanges,6_scores,6_pvals,7_names,7_logfoldchanges,7_scores,7_pvals,8_names,8_logfoldchanges,8_scores,8_pvals,9_names,9_logfoldchanges,9_scores,9_pvals,10_names,10_logfoldchanges,10_scores,10_pvals,11_names,11_logfoldchanges,11_scores,11_pvals,12_names,12_logfoldchanges,12_scores,12_pvals,13_names,13_logfoldchanges,13_scores,13_pvals,14_names,14_logfoldchanges,14_scores,14_pvals,15_names,15_logfoldchanges,15_scores,15_pvals,16_names,16_logfoldchanges,16_scores,16_pvals,17_names,17_logfoldchanges,17_scores,17_pvals
10524,TSACC,-1.722271,-1.7938671,0.07289616849162305,MTHFD1L,-0.9674762,-1.7482234,0.08054194390859376,PNPO,-0.5339524,-1.3535123,0.1761006695352038,HNRNPUL1,-0.14600515,-1.0795923,0.28054222699898407,RP11-1260E13.2,-19.835728,-2.2314494,0.025674001669538767,PITPNM3,-20.570194,-2.9552119,0.0031319414073643316,ILF2,0.086313404,0.5293466,0.5967261546177306,ZNF8,-0.6054344,-0.5049928,0.6137710050924898,DUSP23,-0.2518662,-1.0257856,0.3055443708853005,ANKRD24,-18.445606,-1.9923162,0.04636279608506918,RP11-661A12.4,-19.166317,-1.5870359,0.11253523083066608,ZHX1-C8orf76,-0.093764804,-0.10377334,0.9174068134625566,CCDC159,-1.0695647,-2.1382706,0.03337756053722808,SSNA1,-0.33825833,-0.9379598,0.3494211996254423,DDX60,-1.6820737,-2.7512991,0.006472805691982875,DDAH2,-0.5697075,-1.2848651,0.2016268631624792,PCBP1,-1.0538791,-2.4512277,0.016913620420111273,FAM132A,-20.903772,-3.2292876,0.001244765495633055
10525,RP11-799M12.2,-19.454088,-1.7949345,0.07269895076938962,FPGS,-0.5623245,-1.7483116,0.08054461620035289,RP11-754B17.1,-18.349276,-1.3546064,0.17557497299129296,ALG12,-0.35364905,-1.0797278,0.28047640846392274,SLC5A2,-19.566996,-2.231508,0.025670125701751687,TLL1,-20.755476,-2.9557283,0.0031267071984311273,CATSPERG,0.61511606,0.52872777,0.5971683084908173,SCAMP5,-0.32523426,-0.50531656,0.6135036226407842,GMCL1,-0.42033404,-1.0279322,0.30454102486825724,PRSS45,-19.858335,-1.9924219,0.04635121765368226,PCDH12,-1.4099847,-1.5874516,0.11317328005497147,RP11-488C13.5,-0.09745206,-0.10406912,0.9171738959662015,ATOH7,-18.800941,-2.1383827,0.032508910400358505,PDLIM3,-0.6749943,-0.93812585,0.3493228151568892,SPATA2,-1.7177043,-2.7513251,0.006397540445703184,CLYBL,-1.2179772,-1.2861146,0.2011218458810405,RP11-791G15.2,-19.762445,-2.4512868,0.014250682473434457,SLC39A7,-2.148656,-3.2295942,0.002233676226643307
10526,NACAD,-19.233358,-1.7951987,0.07265686025866355,AC002454.1,-19.470364,-1.7487096,0.08037482440699982,PRUNE,-0.6795167,-1.3547963,0.17569440581481777,WDR74,-0.2034463,-1.0804954,0.2801429107545825,KISS1,-1.3050034,-2.231563,0.025828421314285605,AP003419.16,-20.775682,-2.9562309,0.003121620492103823,RP1-127D3.4,1.1973385,0.52851933,0.597284172592403,SFT2D2,-0.14439341,-0.5066822,0.6125805062319143,NDUFAF1,-0.6213971,-1.0290207,0.30403122904026514,PIGQ,-1.2316926,-1.9926152,0.046779026238166405,HIST1H3F,-19.149776,-1.5878302,0.11235544004761126,AC023590.1,-0.08941577,-0.104208276,0.9170653088588449,SH2D1A,-0.8351377,-2.1388557,0.03336185637416026,CFAP20,-0.39079896,-0.938752,0.3490211024360744,TSSK3,-19.498596,-2.7522411,0.005929067215438862,SNX19,-0.979335,-1.2864207,0.20085710504080528,UBA1,-1.8459232,-2.45158,0.016840238578694912,DGCR5,-20.404732,-3.2305949,0.0012390924942125986
10527,ADAMTS14,-19.06941,-1.7953919,0.0726260835307813,GSTA3,-19.532665,-1.7487099,0.08037475416908813,CST4,-17.495148,-1.3551127,0.1754136497395575,ATF1,-0.25854945,-1.0806011,0.28008682230890347,ZFY-AS1,-19.957848,-2.2319648,0.02563990400382493,ZNF605,-1.6797551,-2.9583867,0.003156147004883425,PLGRKT,0.13418595,0.52813447,0.5975652419140784,FAM208B,-0.17386955,-0.50815576,0.6115401041635194,BANP,-0.54973584,-1.0298969,0.30361245714553636,AC104654.2,-19.26282,-1.992705,0.04632018206847049,RP11-728F11.4,-18.933393,-1.5880003,0.11231697889412298,CTD-2553L13.10,-0.14618562,-0.104272366,0.9170139874376573,PXT1,-19.778805,-2.1394327,0.032423830342751384,RNGTT,-0.69927084,-0.939668,0.3485250369611742,PCDHB5,-20.412876,-2.7531722,0.005912244168206648,ERVK3-1,-0.86676455,-1.2896724,0.19984572631088907,RP11-32B5.7,-20.003769,-2.4523113,0.014210197349559216,STX18-AS1,-20.853863,-3.2319198,0.0012333682146020073
10528,STEAP1B,-19.052906,-1.7964194,0.07246263318612232,GLOD4,-0.3069412,-1.7487744,0.08047505567495303,CCDC62,-18.91209,-1.355544,0.1752763014172768,RBBP7,-0.19573836,-1.0808357,0.2799909279265459,AF240627.2,-19.881357,-2.232004,0.025637314918796884,FGF11,-20.693813,-2.958979,0.0030939438249301334,TRAPPC9,0.34386748,0.5278787,0.5977525194126162,FHAD1,-0.6456122,-0.50861996,0.611173716226108,ZNF547,-0.8517327,-1.0299226,0.3034838743820797,SLC36A1,-1.4581167,-1.9929215,0.04671993939673059,POU2F1,-0.95724463,-1.5880201,0.11304337055135719,WNT3,-0.15116806,-0.10505988,0.9163827713425071,TLL2,-19.903416,-2.1399734,0.03238009297228624,PSMC3IP,-0.8121993,-0.9397346,0.3484142593216805,SQSTM1,-0.5639758,-2.7532003,0.006470619478773183,NUDT16,-0.59197533,-1.2901218,0.19974108479980918,KB-68A7.1,-19.62162,-2.453082,0.014179794715493433,RP11-231D20.2,-21.435154,-3.2319984,0.001233028958828259
10529,ANKRD53,-19.4701,-1.7964517,0.07245750122840752,DNASE1,-0.70213276,-1.7492411,0.08037113012292897,RP11-166P13.3,-0.7682067,-1.3556519,0.17541536022274193,RASSF1,-0.2683038,-1.0809115,0.27995448254780697,TTC17,-0.56623244,-2.2322996,0.025795538751964043,CD101,-2.4803734,-2.9595149,0.0030994753170034087,APLF,0.48779082,0.5277736,0.5978124871300988,ADK,-0.15061498,-0.5088339,0.6110699233351029,KANSL1,-0.33691156,-1.0305157,0.303307096513388,PGM5P4-AS1,-18.87423,-1.9931349,0.04627309030307099,GXYLT1,-0.70702875,-1.5882756,0.11300719197765642,HNRNPF,-0.019190092,-0.10533966,0.9161675283369239,PRCC,-1.0285829,-2.1403127,0.033209706462831654,MRPS16,-0.3230493,-0.93992037,0.348414198057547,CAB39,-1.2695268,-2.753282,0.006444269997248479,CDK19,-0.96827924,-1.2903668,0.19959800257298968,RP11-426C22.7,-20.346779,-2.4531093,0.014178727514643405,STRADA,-20.840467,-3.232333,0.0012315870875303852
10530,IPO7,-0.32603627,-1.7966051,0.07249711086952822,KDM4A,-0.66408765,-1.7494044,0.08035369549273375,ZSWIM8,-0.44403344,-1.3562819,0.17522851085047894,MTRNR2L8,-0.24819306,-1.0811685,0.2798442934540591,PPRC1,-1.2785891,-2.2323542,0.025775703075434718,MEGF11,-20.486187,-2.9595392,0.003088327689751621,ZNF133,0.4523522,0.5271985,0.5982247515240291,ZNF34,-0.46788004,-0.50897646,0.6109565060964978,MTDH,-0.24137191,-1.030982,0.30311056342371695,TRAV27,-19.249275,-1.9933143,0.04625345370550211,AC046143.3,-18.15661,-1.5884142,0.11222343129303308,RPL36A,-0.013714321,-0.105741374,0.9158489300176578,AC006460.2,-19.246462,-2.1407888,0.0323142282942892,SNRNP35,-0.5152198,-0.9403867,0.34817077952170067,PLXNA4,-20.596304,-2.753511,0.00590613469311099,STAM2,-1.2217584,-1.2906375,0.19948278700645286,PRND,-20.106575,-2.4531727,0.01417622567935671,MAST1,-21.112055,-3.2324631,0.0012310272945899375
10531,SCHLAP1,-19.441696,-1.7966499,0.07242599959711012,AC000068.10,-19.288704,-1.749992,0.08015325778925016,METTL1,-0.5937584,-1.3567417,0.17506734626315193,SLITRK5,-1.2691237,-1.0812173,0.2797027779032307,HIST1H2BO,-19.61201,-2.2333398,0.02554912036738653,GAS1,-20.212837,-2.9598029,0.003085687330558752,DCTN1,0.17473774,0.52609843,0.598982948802031,SLC25A30,-0.31945044,-0.51104987,0.6095138922796158,TTBK2,-0.51021564,-1.0317926,0.3026828442029189,AF186192.6,-19.241774,-1.9933393,0.04625071848487512,GPR1,-18.672926,-1.5886896,0.11216119585008529,PLD4,-0.14764152,-0.10578383,0.9158167588076306,STRA6,-19.03821,-2.1409497,0.03230125675297797,ZNF665,-0.9904383,-0.940406,0.34803051304672844,ATP2C2,-18.518927,-2.7539067,0.005899000672705065,TMLHE,-1.2264923,-1.292691,0.19871364023789356,POLR2L,-0.8145696,-2.4533372,0.016841902220015935,ST18,-20.34445,-3.2327008,0.0012300046254406264
10532,DCT,-18.623505,-1.7969383,0.07238021284063208,AC097721.2,-19.239975,-1.7500881,0.08013667351885871,RP11-320P7.2,-17.0443,-1.3567783,0.17488367276112587,ZNF232,-0.7134168,-1.0814596,0.2796844883245807,RP5-1185I7.1,-19.288992,-2.2334223,0.025543690111274785,ZFX,-1.0732844,-2.96009,0.0031495788135458363,HOXA4,0.948059,0.5260785,0.599013945121667,PANK3,-0.15680107,-0.51271206,0.6083473344287976,IARS,-0.37260148,-1.0333347,0.3019888277431018,RP11-71G12.1,-19.035416,-1.9935482,0.04622786258464304,CTD-2530H12.4,-18.956728,-1.5886953,0.11215991673844575,CEP72,-0.1502286,-0.105801605,0.9157976905308032,CTD-2589H19.6,-19.97438,-2.1414895,0.03225773382687823,APITD1,-0.5501009,-0.9409472,0.3477250116032258,RP11-110I1.11,-20.594267,-2.7540598,0.005896245093023304,CTC-270D5.1,-18.794558,-1.292702,0.19614244353357266,CADM3-AS1,-20.08374,-2.4536417,0.014157764213049519,CYP2C19,-21.268206,-3.2335474,0.0012263678908296157
10533,LINC00638,-19.77073,-1.7970098,0.0723688549586784,AC104699.1,-19.197407,-1.752096,0.0797908297412368,AP001469.7,-17.905731,-1.3572774,0.17472508927847363,LINC01606,-1.3262533,-1.0818774,0.279388339827,B4GAT1,-1.1741863,-2.2339272,0.025681053479131747,RGS9,-2.0947125,-2.9601,0.0031379994530886836,STK11IP,0.50053155,0.5260526,0.5990273182083935,RP11-332H14.2,-0.24162805,-0.51334125,0.6079088916474599,KMT2E-AS1,-0.42562976,-1.0339618,0.3017067400885196,RP11-872J21.3,-1.2476429,-1.993638,0.04665510615483479,TNFAIP8L3,-1.6009971,-1.5893939,0.11230125886386684,UCHL5,-0.03821043,-0.10609253,0.9155704541997517,TRAPPC4,-0.75901884,-2.1414905,0.03313898136588652,GLCCI1,-0.6603544,-0.94277555,0.346960532576571,RP11-165J3.6,-19.986397,-2.7543194,0.005891573142131327,AQP3,-0.68619305,-1.2937325,0.19849696990570892,RP11-876N24.4,-19.85413,-2.4540863,0.014140278708906787,IGHV1-24,-20.986792,-3.2341485,0.0012237923417198267
10534,KIRREL2,-19.230885,-1.797069,0.07235946595903761,LHX4,-19.04386,-1.75232,0.07975233157274472,RP11-400D2.2,-18.114367,-1.3574754,0.17466220001988605,PINX1,-0.3894533,-1.0820065,0.27944235274752777,CCDC154,-20.409992,-2.2339282,0.02551036597177765,GAB1,-2.094098,-2.9605205,0.0031339929046392857,TPP2,0.1607176,0.5257476,0.5992248052604158,RNF144A,-0.4269907,-0.5136427,0.6076761175696541,AKAP8,-0.47411087,-1.034066,0.3016519886065217,TDRD12,-19.292326,-1.9951044,0.04605786913397258,RP11-440I14.3,-17.057692,-1.5896962,0.11193402077583554,DDX43,-0.15150349,-0.106619,0.9151494538434279,ESPNL,-20.014984,-2.1418033,0.03223244664649869,CALU,-0.3452105,-0.9428679,0.346908972429513,PYHIN1,-0.95075756,-2.7550445,0.006430867337964945,ERLIN1,-1.2233639,-1.2940195,0.19832193711414084,LINC01301,-19.95592,-2.4541962,0.014135966528833182,SLC4A1,-20.957336,-3.2351425,0.0012195445779986044
10535,RP11-518L10.5,-18.936419,-1.7971736,0.07234285171249843,RP11-236L14.2,-19.6442,-1.7523685,0.07974401033225505,ZBTB5,-0.83450365,-1.35855,0.1744695268781112,BOLA2B,-0.38025734,-1.0822014,0.2793549656032446,RP11-1246C19.1,-20.168705,-2.2344115,0.0254785657571265,RP11-326A19.3,-20.664621,-2.961243,0.003071308261806754,RP5-1142A6.9,1.154609,0.5248188,0.5998629761497116,GAB1,-0.32359692,-0.51365405,0.6076957215581217,TRMT12,-0.7344637,-1.0343469,0.3014971824688502,NARS2,-1.0339329,-1.9951077,0.04651750449229565,MMP9,-1.1245294,-1.5897555,0.1126611889252442,MCM3AP,-0.050203905,-0.10671912,0.9150726907644895,PLEC,-1.1159924,-2.1423266,0.03306642957242271,DCUN1D5,-0.43916994,-0.94380444,0.3464216374017773,TTLL5,-1.7536806,-2.7555466,0.006338174832349472,SNHG24,-17.622065,-1.2966403,0.1947833142026362,RP11-770J1.5,-19.702103,-2.4544692,0.014125241623060818,XXYLT1-AS2,-21.098774,-3.235795,0.0012167625968261015
10536,NUDT17,-1.3605483,-1.797942,0.07225636089455183,ADAM12,-1.0807625,-1.7525976,0.07976764002674175,HNF4A-AS1,-18.86732,-1.3589631,0.17419029627301102,RBMX,-0.12629692,-1.0822126,0.27938112166845414,IPO9-AS1,-20.191566,-2.2345264,0.025471012296043906,ISCA2,-0.9468178,-2.961464,0.0031364793407894775,RP11-83M16.5,1.1014522,0.52426684,0.6002663495916918,ZNF496,-0.47975335,-0.5142423,0.6072864210094335,ZNF513,-0.7464217,-1.034904,0.3012247467072185,RP11-45A17.4,-20.141808,-1.9953973,0.046025926923800156,VCPKMT,-0.87548065,-1.5900202,0.11259985100687428,RUNX2,-0.075246714,-0.106850095,0.9149694747937316,DCAF12,-1.4410675,-2.1424544,0.03301074324326405,SELM,-0.302644,-0.9442762,0.346202604818068,RNF103,-1.1873109,-2.756163,0.006370212655836023,METTL24,-17.783684,-1.2971138,0.19462039464817438,ASIC3,-20.195805,-2.455206,0.01409634088705683,SCN11A,-20.916943,-3.2358007,0.0012167382115710948
10537,DCLRE1B,-0.8116176,-1.7982832,0.07221816197132497,HDDC3,-0.42180505,-1.7531229,0.07972853623871719,NUF2,-0.6948727,-1.3592805,0.17427469645058144,GSG1L,-1.1339047,-1.0826226,0.2791688267724991,SCTR,-19.967102,-2.2345777,0.02546763624020832,TACR2,-20.609524,-2.9616597,0.0030671589705187677,ITGA11,0.61039275,0.5238863,0.6005223949728338,MAP10,-0.64652467,-0.51454264,0.6070361612322211,CHP1,-0.30113465,-1.0349579,0.30124430526851315,BRSK2,-19.229923,-1.9955577,0.046008462847290064,ATP6V0C,-18.033533,-1.5907304,0.11170095858887433,COLEC12,-0.078931555,-0.10704621,0.9148144162761153,AIM1,-0.9424584,-2.1425953,0.033052679329151825,ZFP57,-1.0006142,-0.9451119,0.34559158953037866,ADAM33,-20.566866,-2.7562535,0.005856872267697187,CACFD1,-1.2266546,-1.2976959,0.19707039669533433,RP11-359E3.4,-20.30605,-2.4558187,0.014072340278086707,CTD-2047H16.4,-20.446522,-3.2358093,0.0012167016737268303
10538,POLG2,-0.5355098,-1.7994908,0.07203099312593784,MTHFR,-0.49900234,-1.7545483,0.07947555289364762,RP11-468H14.2,-18.59881,-1.3593658,0.1740627202271942,PAN3-AS1,-1.2394742,-1.0828137,0.27900821027854555,AC004156.3,-19.680864,-2.2347972,0.02545321017807993,NDUFB8,-0.4281822,-2.9617481,0.00313851639493707,FAM218A,1.100874,0.52384526,0.6005589269231445,ADAM28,-0.26641768,-0.51533365,0.6065298638501658,WDR59,-0.46214426,-1.0353767,0.30103454324446843,KCNK13,-19.9026,-1.9961292,0.045946223595464034,LINC00242,-19.203999,-1.5918051,0.11145919340405248,ANK1,-0.15384334,-0.10721331,0.914675752916372,RPA3,-0.63616735,-2.1433556,0.03299305448075527,SSR2,-0.21051647,-0.9458767,0.34539065208264713,BCL11B,-1.252229,-2.7564595,0.006398027932625277,ACBD3,-1.0416545,-1.2978499,0.1970785517279668,RGS16,-1.857243,-2.455941,0.01665394956381399,TMEM261,-2.1766582,-3.236344,0.0022229372961755137
10539,AP001257.1,-19.651897,-1.7995186,0.0719714341951428,MSANTD3,-0.90415496,-1.7552192,0.07934318125791046,PROX1,-0.3865193,-1.3594035,0.17424664558237093,FAM20B,-0.38320822,-1.0831001,0.2789612891467349,SF3B4,-0.5717796,-2.234858,0.02562790057256588,TMEM184C,-1.7086148,-2.9623673,0.00312114351717206,LRRC23,0.1679433,0.52377856,0.600581256048954,GAL3ST4,-0.61816686,-0.51562095,0.6063263826870725,MRPS23,-0.33241287,-1.037364,0.3001134215260461,RP11-611O2.1,-19.716908,-1.9962374,0.04593444265442495,AC147651.5,-18.175793,-1.592579,0.11128537362011348,PMPCA,-0.041648734,-0.10729225,0.9146199060836109,IGHV3-49,-19.611485,-2.1440744,0.03205000920983255,SIAE,-0.97918326,-0.9458789,0.3453430434076907,TCTEX1D2,-1.6184611,-2.7571588,0.0063441411706421135,PHF1,-0.61722803,-1.2979404,0.19705415102607926,POTEC,-19.672915,-2.4563136,0.014052990106276008,IRF9,-2.170431,-3.236813,0.002207844968471579
10540,AHRR,-19.420963,-1.8001943,0.07186470994073556,NEIL2,-0.7064148,-1.7552876,0.07933494131012155,RP13-884E18.4,-18.843416,-1.3598559,0.1739075583816319,PRPF31,-0.20490724,-1.0838296,0.2786587157589827,LINC00939,-19.962297,-2.2356503,0.025397220173248962,RP11-265N6.1,-20.982258,-2.9624956,0.003058850619716559,TPBG,0.33851847,0.5234632,0.6008005056684367,DDX10,-0.20193769,-0.51645243,0.6057495999875688,SRSF8,-0.415866,-1.0381315,0.29976283645546553,LINC00519,-19.403595,-1.9965812,0.04589704505358876,CTB-13F3.1,-18.751238,-1.5926192,0.1112763382008418,RP11-403I13.7,-0.15621418,-0.10806077,0.9140020723209874,RP11-669E14.4,-19.997915,-2.1444948,0.032016336057433856,PBX3,-0.6430182,-0.94588524,0.34531751247334946,TCTE3,-2.0546083,-2.757355,0.006190578361370367,PRR5-ARHGAP8,-18.124228,-1.3006145,0.19341885172999987,ARSF,-20.106693,-2.456536,0.014044293633463321,RGS11,-21.192217,-3.2375264,0.0012094102838757577
10541,RP11-452H21.4,-1.7284571,-1.8007747,0.07179973760396746,PAQR6,-1.6660532,-1.7553127,0.07929613139080992,RP5-921G16.2,-18.793055,-1.359994,0.17386384923144463,RBAK-RBAKDN,-0.43222278,-1.0840199,0.27857116844507995,UTP11L,-0.6166724,-2.2358234,0.025565473618016015,SCLT1,-1.3014404,-2.962766,0.0031199193967540923,RP11-522I20.3,0.3885799,0.5230308,0.6010987118178024,SLC15A2,-0.63716644,-0.5165148,0.6056739466139672,FAM117B,-1.0632393,-1.0384692,0.2995677191616025,RP11-464F9.22,-18.91307,-1.9965969,0.045895327365396504,ZGPAT,-18.438387,-1.5927286,0.11125179585350847,AP000487.5,-0.15135504,-0.10822183,0.9138831452428555,TRIP6,-1.1411219,-2.1451626,0.032834376623043234,NICN1,-0.6783101,-0.94604254,0.34519516326089894,IZUMO1,-20.174046,-2.7574952,0.0058346888513629395,C5AR2,-1.2467113,-1.3016454,0.19544252689662425,GPR85,-19.786,-2.4570343,0.014024840150237862,RP11-378J18.8,-21.06528,-3.2377393,0.001208508790241467
10542,SZT2-AS1,-19.894907,-1.8010445,0.0717306051236474,TMOD3,-0.26867026,-1.7555372,0.07931183775071893,CHCHD4,-0.523861,-1.3603817,0.17392614950899293,CRNKL1,-0.2832668,-1.0850736,0.2781071935276624,FAM9A,-20.099537,-2.2365174,0.025340398930230282,NUCKS1,-0.42547983,-2.9629164,0.0031263736674878137,DLGAP4,0.16020577,0.5225469,0.6014527950680263,EBLN2,-0.25335023,-0.5170346,0.6053364385651493,SLC25A25-AS1,-1.0736159,-1.038839,0.2993663784598865,PBRM1,-0.59352314,-1.9966623,0.046445955441842116,AC009299.2,-18.249788,-1.592963,0.11119920313333491,IPO11,-0.056703348,-0.10822928,0.9138759395198643,XXbac-BPG299F13.17,-1.2078501,-2.1453798,0.03275210950018556,COA3,-0.30225623,-0.9462207,0.34520449077889126,AC004854.4,-19.947561,-2.757537,0.005833947994477478,MTRNR2L1,-0.9697753,-1.3021692,0.19548569483224904,RP11-304F15.3,-19.888647,-2.4574437,0.014008879927293947,PABPC4L,-20.86103,-3.2380235,0.0012073071826882414
10543,VASH2,-1.7433132,-1.801056,0.07175275494676256,C12orf50,-19.092491,-1.7555391,0.07920064913446968,PTPN21,-1.0868086,-1.3609064,0.17374203748511383,ZNF346,-0.638795,-1.085583,0.27784903969052327,NUAK2,-1.7983263,-2.2366307,0.02547617944065219,RP11-474P2.6,-20.607815,-2.9632912,0.003050961381907069,NAV2-AS2,1.1527141,0.52191687,0.6018784017185786,TTC9C,-0.20526259,-0.51724577,0.6051961493493743,ANKMY1,-1.0674661,-1.0393717,0.29913887374919745,RP5-940J5.8,-19.54262,-1.9968326,0.0458697111945315,CAPRIN1,-0.6114956,-1.592994,0.11193236737809342,MTX1,-0.032371182,-0.10856704,0.9136081055681232,C5orf56,-0.92469037,-2.14663,0.03271131260630192,B4GALT3,-0.5560071,-0.9464167,0.34511035715261074,CYP26B1,-20.728275,-2.7581615,0.005822816452003801,HM13,-0.4291558,-1.3056078,0.19446213224232836,ANKRD20A2,-20.518208,-2.4593043,0.013936517506248757,CCDC110,-20.877304,-3.2381573,0.0012067416778325513
10544,RP11-383M4.6,-19.856136,-1.8012166,0.07170347399009322,A4GNT,-19.32905,-1.7558773,0.07914287946591655,ZFX,-0.36148536,-1.3609372,0.17375252856165993,CBX2,-1.1359721,-1.0856236,0.27783923144718,ATG4B,-0.6131114,-2.2366345,0.02551047529550918,RP11-160N1.10,-20.102564,-2.9640932,0.0030430277481940608,PPP4R3A,0.119356126,0.52185297,0.601935015440998,TSSC1,-0.19282499,-0.5175019,0.6050139081668247,NFKB2,-0.2857891,-1.040274,0.2987658349655908,AC068831.16,-20.030813,-1.996962,0.04585565891219941,RP11-1E22.1,-19.36957,-1.5938835,0.11099281808043526,KIAA0391,-0.15408109,-0.10886706,0.9133680710351645,RP11-528I4.2,-19.399471,-2.1472905,0.03179318615654315,NOM1,-0.7119193,-0.94671935,0.3449504664765571,RRP9,-1.3471432,-2.7582445,0.006295670628069174,ZDHHC17,-0.84348416,-1.3056738,0.1943034552013753,ACOT8,-1.8400576,-2.459876,0.016408437444821455,CTC-480C2.1,-20.363798,-3.238676,0.0012045518876541437
10545,PAMR1,-18.959234,-1.8012545,0.0716975081397616,ZNF841,-1.1877263,-1.7561501,0.07916831714515847,XRCC3,-1.0820042,-1.3610926,0.17365315352323976,PRPF40B,-0.80069214,-1.0857149,0.27783290067770844,REN,-20.794617,-2.2373154,0.02528821642582522,ARL16,-0.82155156,-2.9643939,0.0031075491265388708,RNU6ATAC35P,1.1426641,0.5207532,0.6026906513953054,ZNF880,-0.27383837,-0.5181591,0.604557774152718,PQLC3,-0.36697674,-1.0407715,0.2985294203016397,RP11-235E17.2,-18.783857,-1.997514,0.04579570924781944,RP11-434I12.3,-19.130733,-1.5943933,0.11087867232949153,MRPS30,-0.0371002,-0.109558605,0.9128213752301266,FSIP2-AS1,-18.757189,-2.1473217,0.03179070959145099,SLC25A28,-0.6259697,-0.9468404,0.3448222042385163,TENM2,-20.124197,-2.7584074,0.005818441785827905,RP11-794M8.2,-16.976986,-1.3058724,0.1916243954638225,RP1-257A7.5,-20.044031,-2.4599335,0.013912125555373203,IL1A,-20.747065,-3.238955,0.0012033750566475018
10546,CORO2B,-19.333145,-1.8013154,0.07168790870306258,PENK,-19.891354,-1.756225,0.07908349418556566,TMEM99,-0.5422127,-1.3617347,0.1734679878144712,ILKAP,-0.33867005,-1.0884591,0.27661185956437523,AC002550.6,-19.662218,-2.237477,0.02527765713228176,PAPPA,-20.387897,-2.9644895,0.0030391152807974194,RP11-284F21.11,1.0921376,0.5202068,0.6030898198767547,AC010524.4,-0.45739642,-0.51842254,0.6043240238352636,ZNF408,-0.9055743,-1.0408117,0.2985028034650624,MKI67,-1.0069124,-1.9975854,0.04632937412552434,PGS1,-0.88025725,-1.5946261,0.1115256549898583,TYRO3,-0.1552499,-0.10975063,0.9126679507537774,IMMP1L,-1.1319867,-2.1477222,0.032620624466055285,DDX47,-1.0246562,-0.94766563,0.34417359674964054,DAGLA,-20.580265,-2.7587025,0.005813196118582884,CHCHD10,-0.8830559,-1.3065132,0.1941278923382841,RP11-243A14.1,-19.991055,-2.4611907,0.013863491630107628,MYO18B,-20.675247,-3.2399783,0.0011990691659756012
10547,ZFP57,-1.0955962,-1.8020988,0.07159609684899293,AP000695.6,-17.697226,-1.7571509,0.07892557476250561,CDR1-AS,-18.753147,-1.3618236,0.17328563133577782,RP11-872J21.3,-0.6222712,-1.0886575,0.2765062108587151,TRO,-19.671505,-2.2377386,0.025260576649253286,CAPN6,-20.470488,-2.9648764,0.0030352982680488137,PCDHGA10,0.40127236,0.5201257,0.6031336100496762,C1orf210,-0.64484483,-0.5190306,0.6039125998800977,ZNF225,-1.0890694,-1.0420215,0.2978563839784351,IRX6,-19.515604,-1.9984456,0.045694684755685465,GATC,-0.7235476,-1.5949403,0.11145182694264157,FBXO7,-0.03176598,-0.1101628,0.9123441754028596,RP11-255P5.3,-18.076897,-2.1481042,0.03172848928510169,KMT2B,-0.8238216,-0.9497493,0.34339241282640287,DSTYK,-1.4859239,-2.7588212,0.006293059193209122,ACTA2,-0.68953484,-1.3070236,0.19393097212891627,RP11-346D14.1,-19.642788,-2.4615715,0.013848801744175744,MRPS10,-2.1698377,-3.2402363,0.0021935907094528437
10548,CENPE,-0.5823717,-1.8023949,0.07156741128246992,LINC00941,-18.578772,-1.757178,0.0789209730104966,NDFIP1,-0.2334829,-1.3620741,0.17340035834744488,NMRK1,-0.23002817,-1.088669,0.2765185429633822,HIST1H2BB,-20.022635,-2.238193,0.025230933268760622,FBXW11,-1.2850306,-2.9650102,0.0030973707933321295,ZNF254,0.25848898,0.5195605,0.603523797706459,PAGE4,-0.48759285,-0.52013147,0.6031544874499303,MUT,-0.49329907,-1.0424861,0.29775658847533676,RP5-855D21.1,-19.27373,-1.9986597,0.045671492808072305,RP11-366F6.2,-18.007061,-1.5951684,0.11070528199324003,TBC1D14,-0.06932346,-0.110231675,0.9122876060689403,GDF3,-19.422432,-2.1483667,0.031707636798356524,CAMK1D,-0.7648011,-0.9500361,0.34324106601616305,CGNL1,-1.6344057,-2.7593935,0.006314864192459306,SLC16A1-AS1,-1.028411,-1.3082883,0.19348726653333057,CCDC188,-20.26185,-2.4616604,0.013845362842152802,LANCL3,-20.515217,-3.2405708,0.001196582414326068
